HKATOTTG,name,YEAR,TN_km2,W_km2,AIR_km2,DW_km2,MSW_km2,TN_km2_lag1,heavy
UA26080230000035462,Снятинська міська громада,2019,0.25490186970761713,2826.5191250175444,28.602374347072548,0.04325109144071181,3.5736419868912086,,False
UA26080230000035462,Снятинська міська громада,2020,0.19460250268000878,2358.839975231733,10.637767651781916,0.04571788372820488,3.4335830025679916,0.25490186970761713,False
UA26080230000035462,Снятинська міська громада,2021,0.18089810108282506,2303.367298446653,24.526356406431784,0.05761330431456034,3.0323455326056465,0.19460250268000878,False
UA26080230000035462,Снятинська міська громада,2022,0.3069785957769152,4301.247040010165,17.4406874222303,0.039687947025444044,2.3754661552494367,0.18089810108282506,False
UA26080230000035462,Снятинська міська громада,2023,0.6578112766648184,1848.4935415132506,19.48763166239205,0.013128816730102001,0.8674338034953406,0.3069785957769152,False
UA26080230000035462,Снятинська міська громада,2024,0.4303182101515687,,19.37698232389639,0.06103940471385627,4.637048733226276,0.6578112766648184,False
UA26080250000056546,Чернелицька селищна громада,2019,8.899240511052405,,0.01658004081348585,,,,False
UA26080250000056546,Чернелицька селищна громада,2021,5.012570478495722,,0.16394961288126006,,,8.899240511052405,False
UA26080250000056546,Чернелицька селищна громада,2022,0.7248948076593814,,0.3373845514372121,,0.0,5.012570478495722,False
UA26080250000056546,Чернелицька селищна громада,2023,1.4806362028787365,,0.3005999957719435,,0.0,0.7248948076593814,False
UA26080250000056546,Чернелицька селищна громада,2024,2.4523037110179073,,0.22278947865190987,,0.0,1.4806362028787365,False
UA26100010000076570,Косівська міська громада,2019,17.590074329821988,517.1487788541928,28.051375579848305,0.02392036428182305,0.1645341185836563,,False
UA26100010000076570,Косівська міська громада,2020,15.714432862562413,58.263596970316385,24.957872985207977,0.021338389477209393,0.11328043481850941,17.590074329821988,False
UA26100010000076570,Косівська міська громада,2021,24.181529549416155,4.748459410783732,11.098722570181403,0.02338616259810988,0.10004410421094975,15.714432862562413,False
UA26100010000076570,Косівська міська громада,2022,32.85340354835994,,16.558916690898982,0.015432493085047126,0.08814327781267302,24.181529549416155,False
UA26100010000076570,Косівська міська громада,2023,30.642402135213768,,0.5427489106525806,0.02395004215314045,0.033535994588660106,32.85340354835994,False
UA26100010000076570,Косівська міська громада,2024,29.21489652484691,,0.967023759006107,0.029470126218176535,0.04006512627848774,30.642402135213768,False
UA26100030000012148,Космацька сільська громада,2019,0.09658235570038258,,,,0.035120856618320935,,False
UA26100030000012148,Космацька сільська громада,2020,0.08780214154580233,,,,0.026340642463740703,0.09658235570038258,False
UA26100030000012148,Космацька сільська громада,2021,0.5355930634293943,,,,,0.08780214154580233,False
UA26100030000012148,Космацька сільська громада,2022,2.142372253717577,,0.09034840365063061,,,0.5355930634293943,False
UA26100030000012148,Космацька сільська громада,2023,0.6409556332843571,,0.1689313203341237,,,2.142372253717577,False
UA26100030000012148,Космацька сільська громада,2024,0.6936369182118385,,0.18025779659353222,,,0.6409556332843571,False
UA26100050000019570,Кутська селищна громада,2019,11.026686397369344,,0.0015903874611590404,,0.3229370094742384,,False
UA26100050000019570,Кутська селищна громада,2020,11.698183325414274,20.398486286543754,0.04170349342594816,,0.47729294806561856,11.026686397369344,False
UA26100050000019570,Кутська селищна громада,2021,29.934626213371267,104.40010133919566,0.05133417305185569,,0.02208871473832,11.698183325414274,False
UA26100050000019570,Кутська селищна громада,2022,41.41192239140234,267.66220971306643,0.12917480378969537,,0.0,29.934626213371267,False
UA26100050000019570,Кутська селищна громада,2023,69.66780628466128,313.71276219951596,0.37497802139772035,,0.0,41.41192239140234,False
UA26100050000019570,Кутська селищна громада,2024,36.85281166941309,348.7719702321775,2.274077359739521,,0.112652445165432,69.66780628466128,False
UA26100090000038366,Яблунівська селищна громада,2019,0.470161805174759,,0.5338032948855279,,0.019388115677309647,,False
UA26100090000038366,Яблунівська селищна громада,2020,1.211757229831853,,0.47534812611843924,,0.027143361948233503,0.470161805174759,False
UA26100090000038366,Яблунівська селищна громада,2021,2.2587154764065738,,0.002423514459663706,,0.019388115677309647,1.211757229831853,False
UA26100090000038366,Яблунівська селищна громада,2022,0.5283261522066879,,6.530305122431435,,0.029082173515964472,2.2587154764065738,False
UA26100090000038366,Яблунівська селищна громада,2023,1.0421112176553935,0.0,21.730393932285423,,0.08579241187209519,0.5283261522066879,False
UA26100090000038366,Яблунівська селищна громада,2024,2.4913728645342896,206.30893892225197,41.06562852408521,,20.66734354969854,1.0421112176553935,False
UA26120010000096774,Ворохтянська селищна громада,2019,151.01799374824245,33.29264881461454,0.24913249028503784,0.007069867508894979,0.34481671986565054,,False
UA26120010000096774,Ворохтянська селищна громада,2020,217.76397018449185,,0.1959478051613051,0.005141721824650894,0.2728727840222931,151.01799374824245,False
UA26120010000096774,Ворохтянська селищна громада,2021,353.93524216405484,,5.626690633940036,0.1753005784591914,0.47685452953461527,217.76397018449185,False
UA26120010000096774,Ворохтянська селищна громада,2022,280.4447728031267,,4.127356515931485,0.28484335514530845,0.25254691493422005,353.93524216405484,False
UA26120010000096774,Ворохтянська селищна громада,2023,432.2982963478749,,4.882386230120065,0.026391494053090915,0.25708609123254467,280.4447728031267,False
UA26120010000096774,Ворохтянська селищна громада,2024,449.56323416221045,52.26881592371674,4.4339718494280485,0.02522657270219345,0.3627324068484185,432.2982963478749,False
UA26120030000018265,Делятинська селищна громада,2019,10.02754942994739,,5.406504269143691,0.026714320875149418,0.0995979571758288,,False
UA26120030000018265,Делятинська селищна громада,2020,6.315613902548911,,4.8822357219688834,0.025068873574868474,,10.02754942994739,False
UA26120030000018265,Делятинська селищна громада,2021,18.44836796667927,,2.860222967467764,0.02095525532416612,0.00159705179144915,6.315613902548911,False
UA26120030000018265,Делятинська селищна громада,2022,9.316135450120042,,0.5910543493626809,0.00024197754415896213,0.013889511034724427,18.44836796667927,False
UA26120030000018265,Делятинська селищна громада,2023,11.871418316438682,,2.4080153329434957,0.017906338267763198,0.011856899663789142,9.316135450120042,False
UA26120030000018265,Делятинська селищна громада,2024,6.446281776394751,39.16164574668643,3.095521931407939,0.008275632010236504,0.010356638890003579,11.871418316438682,False
UA26120070000067596,Надвірнянська міська громада,2019,6.548040138501439,2333.8433293644894,405.53283328111115,4.273974586953067,56.47366931864565,,False
UA26120070000067596,Надвірнянська міська громада,2020,5.860154606710189,2233.081226543556,404.3705692841136,3.5830434550973993,45.992446738330464,6.548040138501439,False
UA26120070000067596,Надвірнянська міська громада,2021,8.018329824772811,915.2658317731177,359.5424344462723,3.383399119840122,57.32733001256399,5.860154606710189,False
UA26120070000067596,Надвірнянська міська громада,2022,4.657667684723958,1313.3362622619045,215.8192546476783,3.6000568071813968,26.80726674632657,8.018329824772811,False
UA26120070000067596,Надвірнянська міська громада,2023,7.640255334017316,3605.727924542729,59.32697649623899,4.550073985896456,4.285579373405424,4.657667684723958,False
UA26120070000067596,Надвірнянська міська громада,2024,9.11054502028869,1153.0431802507617,42.36970546170374,3.39222085795775,2.7149949263919675,7.640255334017316,False
UA26120090000072057,Пасічнянська сільська громада,2019,0.0,,,,0.01606157317644056,,False
UA26120090000072057,Пасічнянська сільська громада,2020,0.0,42.37582367323604,,,0.021622266415832314,0.0,False
UA26120090000072057,Пасічнянська сільська громада,2021,0.0,58.00542883408437,10.36429690095851,,0.020357387696142343,0.0,False
